CVEGEO,CARR-KM,LINCARR,RED-KM,LINRED,AREAKM ,DENSCARR,DENSRED,Num_thefts,_merge
21023,38.80855509,35,8.94243055,65,133.14,0.291486819,0.067165619,0,left_only
21024,15.33372251,8,23.78132645,32,188.17,0.081488667,0.126382136,0,left_only
21025,26.74371162,27,31.28718918,75,106.73,0.250573518,0.293143345,0,left_only
21026,25.18482526,21,10.87566258,99,66.91,0.376398524,0.162541662,0,left_only
21027,34.75495051,30,68.02731354,78,392.79,0.088482269,0.173190034,0,left_only
21028,14.93567323,9,3.7636027,15,16.17,0.92366563,0.232752177,0,left_only
21029,9.77513933,6,2.29804923,23,13.99,0.698723326,0.164263705,0,left_only
21030,1.96640709,1,0.57080639,5,12.26,0.160392095,0.046558433,0,left_only
21031,14.26007815,16,8.93677564,68,115.13,0.123860663,0.077623344,0,left_only
21032,18.14137241,11,16.85623275,28,240.65,0.075384884,0.070044599,0,left_only
21033,18.93503561,29,10.15498644,57,47.46,0.398968302,0.213969373,0,left_only
21034,13.1894911,36,49.39171746,333,36.74,0.358995403,1.344358124,53,both
21035,61.82579983,79,72.74301883,198,249.29,0.248007541,0.29180079,0,left_only
21036,17.574662,14,134.2757503,135,228.7,0.07684592,0.587126149,0,left_only
21037,23.3505341,28,15.07789101,71,133.74,0.174596486,0.112740325,0,left_only
21038,11.16482359,24,9.77322602,94,23.3,0.479176978,0.419451761,0,left_only
21039,9.43220837,12,63.26361136,92,61.34,0.153769292,1.03135982,0,left_only
21040,34.83771244,47,28.50097105,112,160.28,0.217355331,0.177819884,0,left_only
21041,11.67251879,25,47.58274303,284,38.17,0.305803479,1.246600551,17,both
21042,4.78128153,4,64.82880399,63,198.85,0.024044664,0.326018627,0,left_only
21043,58.20858947,89,158.5860757,395,181.69,0.320373105,0.872838767,0,left_only
21044,54.50909208,67,54.20579825,202,301.33,0.180895006,0.179888489,0,left_only
21045,95.62822379,101,31.50786211,255,389.66,0.245414525,0.080859883,1,both
21046,16.46253319,33,4.27362748,47,87.15,0.188898832,0.049037607,0,left_only
21047,70.84047326,48,79.55235846,219,804.18,0.08809032,0.098923572,0,left_only
21048,8.99821914,10,17.81700487,109,81.08,0.110979516,0.21974599,0,left_only
21049,7.06053018,13,70.19333233,115,89.61,0.078791766,0.783320303,0,left_only
21050,32.33990024,50,75.96324051,177,109.34,0.295773736,0.694743374,0,left_only
21051,57.03887953,114,64.43996767,349,325.51,0.17522927,0.197966169,0,left_only
21052,2.92627549,3,2.59316935,23,25.94,0.112809387,0.099967978,0,left_only
21053,131.9648599,154,323.6218343,665,759.68,0.173711115,0.42599757,0,left_only
21054,34.41063813,75,55.65598752,292,148.33,0.231987043,0.375217336,0,left_only
21055,26.77478289,50,29.52194677,96,128.79,0.20789489,0.229225458,0,left_only
21056,24.86984119,9,10.01100376,39,141.13,0.176219381,0.070934626,0,left_only
21057,10.39630705,16,29.9127272,46,63.75,0.163079326,0.46921925,0,left_only
21058,39.92937381,49,39.78401661,164,145.91,0.273657555,0.272661343,0,left_only
21059,18.22053921,13,13.29362692,65,88.5,0.205881799,0.150210474,0,left_only
21060,5.69300249,14,11.81156648,84,16.11,0.353383146,0.733182277,1,both
21061,35.55653403,33,53.83640196,91,99.57,0.357100874,0.540688982,0,left_only
21062,8.78892685,15,14.06657214,81,52.15,0.168531675,0.269732927,0,left_only
21063,56.53103963,84,23.29248036,171,79.27,0.713145448,0.29383727,33,both
21064,62.12918151,58,126.496184,226,428.66,0.144938136,0.295096776,0,left_only
21065,21.38094627,20,10.412465,98,91.52,0.233620479,0.113772563,0,left_only
21066,8.95631667,19,53.02194013,180,155,0.057782688,0.342077033,0,left_only
21067,60.09068407,37,37.0184057,212,228.09,0.263451638,0.162297364,0,left_only
21068,0,0,27.15133552,28,50.5,0,0.537650208,0,left_only
21069,67.54188985,117,43.68300056,261,231.36,0.291934171,0.18880965,0,left_only
21070,27.4808004,64,40.15702877,163,168.41,0.163177961,0.238448006,0,left_only
21071,93.93923172,197,144.3458417,559,250.95,0.374334456,0.575197616,29,both
21072,8.15731258,10,35.34560412,80,47.61,0.171336118,0.742398742,0,left_only
21073,17.13823902,20,21.17180259,75,138.09,0.124109197,0.153318869,0,left_only
21074,79.53600722,230,54.8295508,568,172.95,0.459878619,0.317025446,37,both
21075,15.66514191,15,32.36928435,58,74.81,0.209399036,0.432686597,1,both
21076,45.260942,82,155.7186686,290,319.11,0.141834922,0.487978028,0,left_only
21077,7.75622889,4,28.01053422,41,42.13,0.184102276,0.664859583,0,left_only
21078,16.50812532,8,36.96801618,64,69.58,0.237253885,0.531302331,0,left_only
21079,19.25599353,39,10.51314984,78,50.57,0.38077899,0.207893016,0,left_only
21080,10.33608608,9,1.2973219,23,12.43,0.83154353,0.104370225,0,left_only
21081,12.43359097,10,61.88778583,76,308.3,0.04032952,0.200738845,0,left_only
21082,29.59136946,41,32.64054423,148,106.75,0.277202524,0.305766222,0,left_only
21083,79.73574153,82,296.8856998,375,561.13,0.142098518,0.529085417,0,left_only
21084,9.12452078,9,12.78785109,69,19.65,0.464352203,0.650781226,0,left_only
21085,82.60427641,239,153.4554998,712,537.05,0.153811147,0.285737827,0,left_only
21086,46.80648465,45,78.09438754,172,205.92,0.227304218,0.379246249,9,both
21087,39.38426712,35,72.41347425,96,601.41,0.065486552,0.120406169,0,left_only
21088,13.66776619,18,17.26271905,60,29.99,0.455744121,0.57561584,0,left_only
21089,10.07373846,15,56.20591209,91,170.34,0.059139007,0.329963086,0,left_only
21090,14.43664437,78,10.2996551,153,22.3,0.647383156,0.461867942,0,left_only
21091,10.22111782,18,11.64976404,114,22.98,0.444783195,0.506952308,0,left_only
21092,11.48457914,21,24.26180135,57,225.09,0.051022165,0.107787113,0,left_only
21093,43.84122834,22,32.10680898,76,180.34,0.243103185,0.178034873,0,left_only
21094,66.86209418,59,65.92675415,215,274.14,0.243897622,0.240485716,0,left_only
21095,0,0,3.73106052,17,11.25,0,0.331649824,0,left_only
21096,10.94776146,8,11.98312972,36,55.45,0.197434832,0.216106938,0,left_only
21097,3.70031876,16,5.14617639,51,9.51,0.389097661,0.541133164,0,left_only
21098,27.51648358,38,18.29770958,98,156.66,0.175644603,0.116798861,0,left_only
21099,65.31542112,72,25.04552661,142,244.61,0.267018606,0.102389627,0,left_only
21100,21.02912669,30,29.60194462,78,61.09,0.344231899,0.484562852,0,left_only
21101,18.69240044,23,7.8761603,57,27.62,0.676770472,0.285161488,0,left_only
21102,9.25589004,36,5.1217587,76,18.88,0.490248413,0.271279592,0,left_only
21103,24.31622426,28,12.1704673,67,108.4,0.224319412,0.112273684,0,left_only
21104,45.51157117,74,19.33273391,183,167.5,0.271710873,0.115419307,0,left_only
21105,16.19942267,13,14.75162328,54,67.17,0.241170503,0.219616247,0,left_only
21106,37.2466795,64,46.81186604,269,119.79,0.310933129,0.390782753,0,left_only
21107,12.69282632,5,27.53531603,57,63.04,0.201345595,0.436791181,0,left_only
21108,50.92761268,78,29.53327754,277,239.58,0.212570384,0.123271047,0,left_only
21109,30.86574111,22,76.26562095,120,98.46,0.313485081,0.774584816,0,left_only
21110,131.5290476,140,40.07355521,379,362.26,0.363079135,0.110620977,90,both
21111,62.91115913,104,88.02565032,286,220.3,0.2855704,0.399571722,0,left_only
21112,40.69746984,71,28.79916947,158,232.86,0.174772266,0.123675897,0,left_only
21113,40.39983125,28,20.72010834,84,221.18,0.182655897,0.093679846,0,left_only
21114,155.3223518,380,748.0699464,5786,542.75,0.286176604,1.378295618,37,both
21115,63.72502244,77,42.3122607,274,186.83,0.341085599,0.22647466,77,both
21116,43.55195444,49,102.307818,177,167.13,0.260587294,0.612145144,0,left_only
21117,0.01710453,2,4.51908513,49,4.11,0.004161686,1.099534095,0,left_only
21118,21.82488689,46,15.34802135,161,30.77,0.709291092,0.498798224,4,both
21119,20.03178786,87,184.465962,1212,63.22,0.316858397,2.917841854,0,left_only
21120,6.95370663,7,33.75782092,40,80.04,0.086877894,0.421761881,0,left_only
21121,1.64268982,1,14.55273298,28,133.02,0.012349194,0.109402593,0,left_only
21122,8.53059137,12,4.5772592,53,39.39,0.216567438,0.116203585,0,left_only
21123,0,0,36.47578374,35,45.15,0,0.807880039,0,left_only
21124,20.57805998,28,9.83635234,114,109.28,0.18830582,0.090010545,0,left_only
21125,4.78533388,32,15.25560334,131,11.79,0.405880736,1.293944304,0,left_only
21126,18.7325516,31,5.88789021,78,39.83,0.470312619,0.147825514,0,left_only
21127,24.95765136,45,31.14728304,96,142.99,0.174541236,0.217828401,0,left_only
21128,38.8084035,38,40.22700708,168,177.02,0.219231745,0.227245549,0,left_only
21129,37.87907523,36,20.07180105,96,335.32,0.11296396,0.059858646,0,left_only
21130,23.32608707,27,12.17746665,62,96.25,0.242348957,0.126519134,0,left_only
21131,6.02250205,6,10.67630022,29,24.74,0.243431772,0.431540025,0,left_only
21132,83.43186174,326,72.3103885,961,89.57,0.931471048,0.807305889,255,both
21133,0.08882377,2,1.62608316,16,7.21,0.012319524,0.225531645,0,left_only
21134,35.13906792,76,21.70325622,177,50.73,0.6926684,0.427818967,77,both
21135,6.73123612,22,2.62300369,47,72.78,0.092487443,0.036040172,0,left_only
21136,8.13156939,26,7.92439416,129,8.32,0.97735209,0.952451221,6,both
21137,46.77808254,43,56.74967384,144,210.43,0.222297593,0.269684331,0,left_only
21138,12.84221408,31,24.59011928,123,162.15,0.079199593,0.151650443,0,left_only
21139,9.0629562,21,42.11972085,112,96.88,0.093548268,0.434761776,0,left_only
21140,29.66203365,108,170.0714646,1238,76.91,0.385672002,2.211304961,0,left_only
21141,8.53330269,13,21.21190186,78,175.07,0.048742233,0.121162403,0,left_only
21142,27.60091206,17,22.75611369,100,220.29,0.125293532,0.103300711,0,left_only
21143,21.46008782,52,23.45763362,190,110.93,0.193456124,0.211463388,30,both
21144,3.83208033,7,13.82783338,88,23.83,0.160809078,0.58026997,0,left_only
21145,21.28750957,18,137.1310841,117,236.75,0.089915563,0.579223164,0,left_only
21146,7.60848031,6,5.15207205,20,47.55,0.160010101,0.108350621,0,left_only
21147,7.30936126,3,52.58936109,73,286.29,0.025531319,0.183692623,0,left_only
21148,29.16677349,57,4.31403315,91,32.78,0.889773444,0.131605648,0,left_only
21149,16.51203465,19,19.1481076,112,94,0.175659943,0.203703272,0,left_only
21150,18.79356724,10,74.96635088,100,180.36,0.104200306,0.41564843,0,left_only
21151,8.42102585,24,7.36374271,93,19.41,0.433849863,0.37937881,0,left_only
21152,23.29255235,18,12.39552532,67,114.28,0.203820024,0.10846627,0,left_only
21153,49.3297885,84,32.43901944,193,175.66,0.280825393,0.184669358,0,left_only
21154,45.5975979,101,92.00474169,465,180.41,0.252744293,0.509975842,5,both
21155,18.74461082,50,25.93069051,112,145.25,0.129050677,0.178524547,0,left_only
21156,79.58846245,160,132.0760006,1161,552.99,0.143923873,0.238839763,0,left_only
21157,78.46765889,99,53.90199082,175,491.7,0.159584419,0.109623736,0,left_only
21158,24.00296691,28,58.33082509,101,140.28,0.171107549,0.415817116,0,left_only
21159,11.53632417,6,43.12120113,82,248.68,0.046390237,0.173400358,0,left_only
21160,23.007462,33,9.27478746,72,136.75,0.168244695,0.067822943,0,left_only
21161,29.82546884,74,21.54656871,141,224.78,0.132687378,0.095856254,0,left_only
21162,19.41192673,20,3.55672251,41,28.73,0.675667481,0.123798208,0,left_only
21163,9.14779445,26,3.68796403,51,61.32,0.149181253,0.060142923,0,left_only
21164,83.24948707,222,78.55008237,699,217.47,0.382809064,0.361199625,131,both
21165,7.04805159,3,8.90661116,31,29.56,0.238432056,0.301306196,0,left_only
21166,27.20297204,36,22.69439494,71,132.26,0.205677998,0.171589256,0,left_only
21167,10.61565879,7,63.64188968,81,70.92,0.14968498,0.897375771,0,left_only
21168,17.81853238,14,27.9620902,91,116.21,0.153330457,0.240616902,0,left_only
21169,48.00114029,68,91.21422329,170,392.05,0.122436272,0.232659669,0,left_only
21170,119.1783138,140,49.90776543,297,450.62,0.264476308,0.110753552,0,left_only
21171,6.68165444,38,4.0807504,75,15.64,0.427215757,0.260917545,0,left_only
21172,71.04159417,64,176.9149657,188,328.58,0.216207907,0.538422806,0,left_only
21173,4.18675125,14,6.16133645,62,9.78,0.428093175,0.629993502,0,left_only
21174,48.39451159,116,68.68969722,528,92.52,0.523070813,0.742430796,0,left_only
21175,23.68246138,52,9.3179977,99,133.25,0.177729541,0.069928688,0,left_only
21176,17.18759223,57,14.25278893,119,83.63,0.205519457,0.170426748,0,left_only
21177,57.23435567,79,82.20083395,269,396.41,0.144381715,0.207363169,0,left_only
21178,29.32939348,18,135.6024156,168,173.32,0.169221056,0.782381812,0,left_only
21179,63.60170904,88,46.06468458,168,421.42,0.150922379,0.109308254,0,left_only
21180,78.31672087,125,43.14575163,280,313.85,0.249535513,0.137472524,48,both
21181,5.47598061,14,4.89862936,42,21.48,0.25493392,0.228055371,7,both
21182,6.82094655,22,7.74392259,63,14.92,0.457167999,0.519029664,0,left_only
21183,41.45506889,33,66.04274723,139,142.97,0.289956417,0.461934303,0,left_only
21184,30.78508333,23,21.2736303,54,63.33,0.486105848,0.335917106,0,left_only
21185,26.98916856,39,11.15559655,82,83.78,0.322143334,0.133153456,0,left_only
21186,96.09223058,146,220.5058249,600,294.12,0.32671097,0.749713807,0,left_only
21187,0,0,43.09100291,54,54.79,0,0.786475687,0,left_only
21188,45.71522709,73,29.1430919,222,218.96,0.208783463,0.133097789,0,left_only
21189,22.48422484,49,43.66334335,209,101.86,0.220736549,0.428660351,0,left_only
21190,23.06576776,13,7.61490736,39,155.41,0.148418813,0.048998825,0,left_only
21191,40.21658641,35,35.58993967,110,277.77,0.144783765,0.12812737,0,left_only
21192,20.44858995,15,15.46741085,58,41.92,0.487800333,0.368974495,0,left_only
21193,37.45020933,40,23.35975187,60,278.82,0.134316797,0.083780761,0,left_only
21194,109.0491586,206,58.95670422,448,316.54,0.344503566,0.186253567,9,both
21195,50.17847621,50,85.80513069,168,261.28,0.192048669,0.32840298,0,left_only
21196,2.68513766,4,5.03461771,39,60.31,0.044522263,0.083478987,0,left_only
21197,83.08855312,99,137.2550283,461,312.53,0.265857848,0.43917393,26,both
21198,21.58355393,15,21.05148072,54,204.65,0.105465692,0.102865774,0,left_only
21199,26.76713121,57,46.65808544,205,145.89,0.18347475,0.319816886,0,left_only
21200,4.73640614,4,51.20036742,97,60.2,0.078677843,0.850504442,0,left_only
21201,12.78319602,9,17.74104088,61,46.61,0.274258657,0.380627352,0,left_only
21202,32.24661035,52,43.01688349,104,78.4,0.411308805,0.548684738,0,left_only
21203,19.990607,12,15.98943089,56,163.63,0.122169572,0.097716989,0,left_only
21204,15.03674338,29,19.27524293,92,29.59,0.508169766,0.651410711,0,left_only
21205,19.47374483,21,14.27421912,62,127.77,0.152412498,0.11171808,0,left_only
21206,48.5686697,48,49.99212528,122,247.76,0.196031118,0.201776418,0,left_only
21207,52.19101499,109,140.2297238,467,176.53,0.29564955,0.794367665,0,left_only
21208,110.1284686,171,261.4964987,579,489.2,0.225119519,0.534539041,0,left_only
21209,60.70533701,33,54.83093511,102,429.32,0.14139881,0.127715772,0,left_only
21210,10.18195595,11,9.50679579,40,20.35,0.500341816,0.467164412,0,left_only
21211,16.55039447,50,15.4556852,165,30.77,0.537874373,0.502297212,0,left_only
21212,33.66065993,55,160.6465042,249,266.72,0.126202234,0.60230393,0,left_only
21213,40.61452954,80,64.25806715,201,176.22,0.230476277,0.364646846,0,left_only
21214,17.91877621,20,8.87196702,105,62.85,0.285103838,0.141160971,0,left_only
21215,4.97059577,6,7.74186038,33,36.5,0.136180706,0.212105764,0,left_only
21216,8.56739791,18,4.8302417,39,19.15,0.447383703,0.252231943,0,left_only
21217,26.1027062,36,163.6049949,172,269.26,0.096942384,0.607609726,0,left_only
22001,142.8670785,221,545.8824674,1111,713.33,0.200281887,0.765259371,0,left_only
22002,78.35523184,94,397.5382818,423,712.05,0.110041755,0.558301077,0,left_only
22003,66.82878896,65,194.4168986,281,732.12,0.091281196,0.265553323,0,left_only
22004,279.9315832,288,445.2219489,933,1347.39,0.207758395,0.330432873,0,left_only
22005,197.8224664,302,258.7783458,841,810.26,0.244146899,0.319376923,0,left_only
22006,124.5644771,293,194.9290971,1176,234.89,0.530309835,0.829873971,26,both
22007,91.65391045,159,192.3594011,811,300.23,0.305278988,0.640706795,0,left_only
22008,121.9498985,194,173.0252236,564,388.13,0.314198589,0.445791935,11,both
22009,118.3727901,94,267.5347478,459,1186.22,0.099789913,0.225535523,0,left_only
22010,105.626588,96,209.1444967,305,719.42,0.146821868,0.290712653,0,left_only
22011,339.0200539,754,363.9305593,1955,747.64,0.453453606,0.486772456,0,left_only
22012,132.565716,226,162.5483068,946,323.21,0.41015351,0.502918557,23,both
22013,136.4485086,134,251.10569,422,694.95,0.196342915,0.361329146,0,left_only
22014,396.3882657,1108,696.6876985,5022,682.75,0.580576002,1.020414059,7,both
22015,30.1384387,31,177.848186,240,276.82,0.108873776,0.642468702,0,left_only
22016,245.4092596,462,452.6381471,1976,770.89,0.318345367,0.58716308,121,both
22017,108.9231215,301,173.120155,819,369.62,0.294689469,0.468373343,0,left_only
22018,133.315986,151,214.6950842,459,680.67,0.195859941,0.315417286,0,left_only
23001,84.58518101,135,33.06308962,346,488.08,0.173301879,0.067741128,0,left_only
23002,731.1692871,472,246.6089429,757,12948.23,0.056468667,0.019045765,0,left_only
23003,15.39668156,25,0.50593231,40,874.95,0.017597213,0.000578241,0,left_only
23004,685.8511232,632,124.4597391,1321,9957.6,0.068877151,0.01249897,0,left_only
23005,122.820245,197,141.518379,920,930.68,0.131968287,0.152059117,0,left_only
23006,368.0014318,296,181.581655,489,4849.99,0.07587674,0.037439594,0,left_only
23007,307.7445386,254,50.89584203,356,3643.08,0.084473725,0.013970553,0,left_only
23008,187.378001,419,40.6835499,600,2014.96,0.09299341,0.020190748,0,left_only
23009,178.418096,309,96.10083634,543,2018.61,0.088386611,0.047607431,0,left_only
23010,564.4105243,443,70.07113796,561,6058.5,0.09316011,0.011565757,0,left_only
23011,173.0913601,125,7.94641207,193,1040.49,0.166355621,0.007637183,0,left_only
24001,114.8604616,148,83.37051661,287,775.43,0.148124862,0.107515207,0,left_only
24002,65.3299063,36,39.3599422,111,586.23,0.111440742,0.067140785,0,left_only
24003,164.9350465,186,106.702124,313,794.19,0.207677063,0.134353397,0,left_only
24004,101.6748851,65,21.8926707,104,623.37,0.163105194,0.035119866,0,left_only
24005,25.64882913,18,47.28785723,147,390.5,0.065682021,0.121095665,0,left_only
24006,95.80081373,35,98.67529781,157,1944.94,0.049256437,0.050734366,0,left_only
24007,132.2384014,79,130.4379287,321,1169.35,0.113087101,0.11154738,0,left_only
24008,120.0818708,107,59.94210268,262,962.44,0.124768163,0.062281392,0,left_only
24009,42.15452414,56,6.78162357,75,122.62,0.343781799,0.055306015,0,left_only
24010,252.2741039,158,94.71113152,354,3150.38,0.080077357,0.030063399,0,left_only
24011,92.39706485,87,43.14727944,283,518.44,0.178221327,0.083225213,0,left_only
24012,57.40665675,59,32.30155788,136,137.36,0.417928485,0.235159856,0,left_only
24013,315.471536,367,317.6549223,1040,2423.57,0.130168114,0.131069011,0,left_only
24014,27.52657081,37,61.95912566,145,90.94,0.302689365,0.681318734,0,left_only
24015,129.1279147,69,105.65487,248,2156.7,0.059872915,0.048989136,0,left_only
24016,54.37780938,66,250.1500289,283,698.55,0.077843833,0.358098961,0,left_only
24017,401.6736237,209,221.1134056,451,3745.86,0.10723135,0.059028743,0,left_only
24018,46.04408691,52,34.2532526,103,71.45,0.64442389,0.479401716,0,left_only
24019,71.78666576,41,66.55639055,131,535.5,0.134055398,0.124288311,0,left_only
